userinputid	inputvalue	assessmentvalue	repetitions	inputtimestamp	presentationtimestamp	startplaytimestamp	stopplaytimestamp	comment	status	itemid	url	label	options	expected	userid	initials	email	sex	accent	accentcity	firstlanguage	spokendialect	hearing	profession	education	parentslanguage	sessionid	participantage	environment	equipment	device	browser	startdate	enddate	residence	campaign	sectionid	position	ordering	active	scriptid	experiment	projectname	adminid	musicalinstrument	handedness	speechrate	ipaddress	foreignlanguages	fatherscity	motherscity	birthcity	proficiency	frequency	birthyear	birthmonth	hostname	username
2291707	տխրություն		2	1588253162273	1588253154148	1588253155064	1588253158557	null	done	2287478	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_T_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	159	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291708	չեզոք		2	1588253169035	1588253162657	1588253163637	1588253167773	null	done	2287586	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	173	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291711	տխրություն		2	1588253175406	1588253169399	1588253170453	1588253174517	null	done	2287561	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	69	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291713	ծափահարություն		3	1588253184970	1588253175775	1588253176749	1588253184242	null	done	2287566	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_E_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	105	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291715	ուրախություն		2	1588253191272	1588253185371	1588253186597	1588253190136	null	done	2287576	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_s_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	40	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291717	վախ		1	1588253196457	1588253191679	1588253192523	1588253194093	null	done	2287501	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_A.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	137	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291719	զայրույթ		2	1588253201005	1588253196854	1588253197750	1588253198577	null	done	2287540	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_W.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	54	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291720	վախ		1	1588253206439	1588253201364	1588253202257	1588253203312	null	done	2287474	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	124	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291722	զայրույթ		1	1588253210728	1588253206902	1588253207741	1588253208644	null	done	2287460	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_W_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	189	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291723	վախ		1	1588253214244	1588253211111	1588253212044	1588253213127	null	done	2287579	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_A_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	138	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291725	չեզոք		1	1588253217642	1588253214730	1588253215644	1588253216759	null	done	2287476	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	146	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291727	զզվանք		1	1588253222209	1588253218085	1588253218955	1588253220551	null	done	2287556	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	16	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291728	չեզոք		1	1588253225590	1588253222732	1588253223579	1588253224686	null	done	2287481	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	131	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291730	տխրություն		1	1588253229356	1588253225970	1588253226900	1588253227935	null	done	2287550	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_tapik_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	147	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291731	տխրություն		1	1588253234739	1588253229758	1588253230941	1588253232256	null	done	2287508	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	132	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291733	չեզոք		1	1588253239844	1588253235665	1588253236953	1588253238602	null	done	2287562	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287310	171	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291581	որոշ չափով զիջող/ապրումակցող		0	1588252785794	1588252768655	0	0	null	done	2287444	null	null	{"type" : "SEMANTICS", "label" : "Մարդկանց հետ փոխհամաձայնության գալիս ո՞ր տարբերակն է ավելի բնորոշ Ձեզ։", "levels" : 5, "values" : [["մրցակցող/հակաճառող", "զիջող/ապրումակցող", "agreeableness"]]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287308	5	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
2291583	որոշ չափով զգացմունքային/բռնկվող		0	1588252796768	1588252785960	0	0	null	done	2287442	null	null	{"type" : "SEMANTICS", "label" : "Ինչպե՞ս կբնութագրեք Ձեր վարքը՝ նյարդայնացնող իրավիճակներում։", "levels" : 5, "values" : [["հավասարակշռված/հանգիստ", "զգացմունքային/բռնկվող", "neuroticism"]]}	null	2291564	null	NA	F	undefined	undefined	Հայերեն	undefined	normal	undefined	undefined	null	2291565	19	home	speakers	smartphone	webkit: true; version: 605.1.15; safari: true; ; Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1	30.04.2020	30.04.2020	Հայաստան		2287308	6	sequential	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	Անգլերեն	null	null	null	null	null	0	0	null	null
